NaN,-50.0,-49.75,-49.5,-49.25,-49.0,-48.75,-48.5,-48.25,-48.0,-47.75,-47.5,-47.25,-47.0,-46.75,-46.5,-46.25,-46.0,-45.75,-45.5,-45.25,-45.0,-44.75,-44.5,-44.25,-44.0,-43.75,-43.5,-43.25,-43.0,-42.75,-42.5,-42.25,-42.0,-41.75,-41.5,-41.25,-41.0,-40.75,-40.5,-40.25,-40.0,-39.75,-39.5,-39.25,-39.0,-38.75,-38.5,-38.25,-38.0,-37.75,-37.5,-37.25,-37.0,-36.75,-36.5,-36.25,-36.0,-35.75,-35.5,-35.25,-35.0,-34.75,-34.5,-34.25,-34.0,-33.75,-33.5,-33.25,-33.0,-32.75,-32.5,-32.25,-32.0,-31.75,-31.5,-31.25,-31.0,-30.75,-30.5,-30.25,-30.0,-29.75,-29.5,-29.25,-29.0,-28.75,-28.5,-28.25,-28.0,-27.75,-27.5,-27.25,-27.0,-26.75,-26.5,-26.25,-26.0,-25.75,-25.5,-25.25,-25.0,-24.75,-24.5,-24.25,-24.0,-23.75,-23.5,-23.25,-23.0,-22.75,-22.5,-22.25,-22.0,-21.75,-21.5,-21.25,-21.0,-20.75,-20.5,-20.25,-20.0,-19.75,-19.5,-19.25,-19.0,-18.75,-18.5,-18.25,-18.0,-17.75,-17.5,-17.25,-17.0,-16.75,-16.5,-16.25,-16.0,-15.75,-15.5,-15.25,-15.0,-14.75,-14.5,-14.25,-14.0,-13.75,-13.5,-13.25,-13.0,-12.75,-12.5,-12.25,-12.0,-11.75,-11.5,-11.25,-11.0,-10.75,-10.5,-10.25,-10.0,-9.75,-9.5,-9.25,-9.0,-8.75,-8.5,-8.25,-8.0,-7.75,-7.5,-7.25,-7.0,-6.75,-6.5,-6.25,-6.0,-5.75,-5.5,-5.25,-5.0,-4.75,-4.5,-4.25,-4.0,-3.75,-3.5,-3.25,-3.0,-2.75,-2.5,-2.25,-2.0,-1.75,-1.5,-1.25,-1.0,-0.75,-0.5,-0.25,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0,7.25,7.5,7.75,8.0,8.25,8.5,8.75,9.0,9.25,9.5,9.75,10.0,10.25,10.5,10.75,11.0,11.25,11.5,11.75,12.0,12.25,12.5,12.75,13.0,13.25,13.5,13.75,14.0,14.25,14.5,14.75,15.0,15.25,15.5,15.75,16.0,16.25,16.5,16.75,17.0,17.25,17.5,17.75,18.0,18.25,18.5,18.75,19.0,19.25,19.5,19.75,20.0,20.25,20.5,20.75,21.0,21.25,21.5,21.75,22.0,22.25,22.5,22.75,23.0,23.25,23.5,23.75,24.0,24.25,24.5,24.75,25.0,25.25,25.5,25.75,26.0,26.25,26.5,26.75,27.0,27.25,27.5,27.75,28.0,28.25,28.5,28.75,29.0,29.25,29.5,29.75,30.0,30.25,30.5,30.75,31.0,31.25,31.5,31.75,32.0,32.25,32.5,32.75,33.0,33.25,33.5,33.75,34.0,34.25,34.5,34.75,35.0,35.25,35.5,35.75,36.0,36.25,36.5,36.75,37.0,37.25,37.5,37.75,38.0,38.25,38.5,38.75,39.0,39.25,39.5,39.75,40.0,40.25,40.5,40.75,41.0,41.25,41.5,41.75,42.0,42.25,42.5,42.75,43.0,43.25,43.5,43.75,44.0,44.25,44.5,44.75,45.0,45.25,45.5,45.75,46.0,46.25,46.5,46.75,47.0,47.25,47.5,47.75,48.0,48.25,48.5,48.75,49.0,49.25,49.5,49.75
-50.0,2.4830566741578886e-18,-1.4410564808487433e-19,-4.185244325561741e-18,-5.731945499833319e-19,1.020938782809402e-18,4.926395510504609e-20,7.132778406404673e-20,-2.3054753733343977e-18,-5.905299813125436e-18,-5.845616950698416e-19,3.274147617128904e-18,1.6755456670358546e-18,1.5874300295271695e-18,2.860442086763226e-18,2.267011252892177e-18,5.549839389686109e-19,-1.1713739985045489e-18,-1.4584722971434496e-18,-1.0038459608724716e-18,-4.620316521328419e-19,-2.5093781413978752e-18,-3.1717936269684527e-18,-4.0957190949141846e-18,-1.3627966764189542e-18,-1.794839678025401e-18,1.0585160914161529e-18,1.3304550721282953e-18,-4.138176308161859e-19,-1.2244678442803726e-18,-4.472074397957871e-19,-9.853883127081973e-19,-3.6238847456004636e-19,2.342986859611663e-19,-1.2576043346830256e-18,-2.8787215481923573e-18,-3.040716648482258e-18,-3.4475165512884935e-18,-4.418738458482147e-19,6.6636207581095554e-21,4.1474801679924866e-19,-1.0196197499456652e-18,4.369760862284503e-19,4.004051246319063e-18,4.917304104732207e-18,3.163386675761792e-18,1.7836138880791654e-18,1.5080490910320772e-18,1.767221539587548e-18,3.754175281391037e-18,3.0635214624817447e-18,-2.1972689174750162e-18,1.4023636692546332e-18,1.0938424415277867e-18,1.2111740738082847e-18,-8.636527941148768e-19,1.009829071743065e-18,2.1052633315078752e-18,9.130721078489463e-19,1.3092054028346722e-18,1.7310320965767468e-18,2.0265073932663443e-18,2.8624991898430354e-18,3.497101352716044e-18,2.0347989753702286e-18,7.051165628393252e-19,1.208452395573515e-18,1.1020985391109366e-18,3.7084425485540584e-19,3.450647806660224e-18,3.947729462282101e-18,8.098815143883292e-20,-1.738065835621233e-18,-7.334199177870652e-19,1.7187086144827766e-18,5.734483903408247e-20,2.6968446111669617e-18,9.037695443989235e-19,7.162501152175968e-19,1.3124301576742626e-18,3.25604677365386e-18,1.6342070170350142e-18,2.1078456112330556e-18,4.245532362606028e-18,2.3990187142049155e-18,-3.909138344321066e-19,-3.1669568145468627e-18,-1.1798828306260684e-18,3.175096991708775e-19,1.2790516064001079e-18,1.6024221553524674e-18,-8.508913401462546e-19,-1.8916267472007437e-18,-1.9142547417043973e-18,-2.3252779951536124e-18,-4.142518748430618e-18,-1.6992289802180473e-18,-3.971924804584351e-19,1.766102814752649e-18,-1.7624803611816377e-18,-7.368660231291662e-19,-1.8564034152935822e-18,-3.8465761811225896e-18,-9.560530485141825e-19,1.0684579954485341e-18,2.180057100025102e-18,-1.7045995458285097e-18,-4.397254212062016e-19,9.376964174812168e-19,5.022319642512898e-18,1.5781236593557274e-18,-4.155870628714939e-18,-6.68631331589179e-18,-2.443238115584133e-18,1.017563176095883e-18,2.9382373572196817e-19,-2.8496536878014397e-18,-1.0884513105045498e-19,-2.2353141468310063e-19,-1.9402424326601876e-18,-1.6279785330615954e-19,-8.09684345605922e-19,-7.142435325806202e-19,-3.8386399241565233e-19,3.459527607329155e-19,-2.85857463714434e-18,-2.422654508152149e-18,-7.454885075718046e-19,-1.0949690897938077e-19,-5.268718550980895e-19,-6.098873210561137e-19,-1.4064913661252622e-18,-2.583382680772067e-18,1.5046348238489385e-18,-1.5217350378810027e-18,-5.495131982717433e-19,2.1616114757526243e-18,3.922745285921505e-18,1.9053369694997826e-18,3.896276007609632e-19,-2.0868806324494212e-18,4.542039042303312e-20,-1.0094131061708708e-18,-2.4751325485142392e-18,-1.99435708283828e-18,-1.4078304814302275e-18,1.7452383575109542e-19,8.304268850626794e-19,-2.278436297377474e-19,-6.877939576177232e-19,-1.2994384817733305e-18,-3.2700326904182704e-18,-4.639294551315431e-18,-3.049478643873457e-19,1.4413860123152317e-18,-1.5068941067125541e-18,-3.503098972645224e-18,-1.1504843539632144e-18,-5.7585515622864e-19,-1.8511837213826767e-18,1.5716819432000943e-18,3.3081341210017427e-18,3.2137627157749656e-18,2.6494685340766044e-18,-1.1902814986367536e-19,-2.3072135552629496e-18,-3.838507380103772e-18,5.4123010318796495e-19,2.5126192750883185e-18,5.200878992808327e-18,2.70980531058558e-18,8.2643204815436e-19,-2.2559970884522297e-18,-3.894258929918678e-18,-1.4649873834868159e-18,-1.0256067235113725e-18,5.092289306784707e-19,1.455386909481338e-18,-1.194071369959278e-18,-1.6378495710919079e-18,-1.200807762776928e-19,2.3857663327453263e-18,-1.1815289843710717e-19,-1.9996790417745367e-19,-3.579742541135764e-19,-1.031525459513392e-18,-2.346933767029997e-18,-2.9387665676781708e-18,-9.629269408857388e-19,-1.7201225633822795e-18,-1.6878828660327517e-18,-3.3521371674236424e-18,1.3128629429245737e-19,4.295907072654215e-18,6.297510812774356e-18,4.579270236423702e-18,2.327965365216811e-18,1.072530570908853e-18,-7.949543140690324e-19,-1.5725593295554318e-18,1.4150054479250179e-18,2.3453726276915236e-18,3.796440272315999e-18,4.677579246103896e-19,2.0410398517372123e-18,-1.0868354875617578e-18,-2.8466204173687838e-18,-6.668794762488559e-19,1.0779617149561438e-18,3.2884026979846712e-18,3.2207904940741025e-18,3.3418291673404698e-18,1.1287299819320789e-18,-6.110571081448596e-19,-1.173407572761945e-18,-1.5701031816625762e-18,-1.4856887165238235e-18,1.924183043551088e-18,6.861513940845082e-19,-2.113234652601337e-18,4.549914094829252e-19,-2.0379767312155644e-18,-1.5272952352327503e-18,-1.338424795917717e-19,2.6100128916065063e-18,3.1170175854708454e-18,7.694515960841323e-19,8.48140966235149e-19,1.0377339425140153e-18,2.605985808366419e-18,1.8952305132417466e-18,-1.473770691638375e-19,-8.182463086533524e-19,-9.286240463517541e-19,-3.0750907255540054e-18,7.486228833619294e-21,-1.1489153508062259e-18,-1.3275777583227632e-18,-1.4497257472114455e-18,-1.1929588081968937e-18,-1.3226531904359576e-18,-2.180551170369926e-18,-1.4803534212363474e-18,-5.491600771882213e-19,-1.0419342925372112e-18,-7.103096470941287e-19,-3.1041328418605256e-20,9.704368165614404e-19,8.919323861125186e-19,3.527506315435525e-19,2.8887790154652766e-18,1.320855784409446e-18,4.869458741738027e-19,-3.794544437315305e-19,1.1021105050326824e-18,1.4840554579534205e-18,1.8473571740640717e-18,-1.2239935859551704e-19,-3.3890138584551002e-18,-5.425470695074304e-19,4.514150399480364e-19,1.2778321033097394e-18,-5.9236185817085355e-19,-1.8519413888584093e-18,-1.8531461649008055e-18,4.444239806915845e-20,7.851320719593417e-19,-1.0118404627582728e-18,-3.853900403089629e-18,-1.2616634164067219e-18,2.3979906117736626e-18,3.3128030508057926e-18,2.2357492874145378e-18,-1.1156526352613934e-18,-1.6830905617029356e-18,1.1648990777720188e-18,1.4196328042373661e-18,2.0140132638539058e-18,3.712915678280875e-18,2.88807791217264e-18,2.2922615595233036e-18,1.0847115443692261e-18,8.116252456222047e-19,6.940595001157918e-19,-4.1202133437303314e-19,-2.0895761960494438e-18,8.8680261704e-19,3.546917617755972e-18,5.280903962600629e-19,-2.7764895344245255e-19,5.6718369763729185e-19,3.010491589826389e-19,-2.2722694109229114e-18,-1.233484748806715e-18,8.438465042841826e-19,1.2817846617685011e-18,-6.493760808418769e-19,-1.5265008928768431e-18,-1.5884803003033473e-18,-1.0161696844888884e-18,1.8941873372575514e-18,1.9434598598155302e-18,1.2874949122798926e-18,-2.6672311034230842e-18,-3.538710698957511e-18,-4.373820880070247e-18,-4.045965670454239e-18,-3.5085570709921925e-19,2.2577684210175668e-18,4.276645130287902e-18,1.8569047765606976e-18,-8.606242288118133e-19,-2.1894629565529558e-18,-5.523377740213688e-19,-2.003530771576036e-18,8.897816839520588e-19,-2.8637174363760168e-18,-1.8397943494568344e-18,-1.6887595677882187e-18,-6.110305824580639e-19,-9.232672558679058e-19,-3.4635737394304074e-18,-3.909472357445582e-18,-1.675714314768067e-18,7.434263700460586e-19,-2.9526053853822316e-19,6.4496755731175435e-19,2.1765129823744767e-18,-3.207368579042858e-19,-9.287399350425656e-19,-3.880898460552669e-19,1.0050019388346093e-18,1.9193959792261292e-18,1.147520723411324e-19,3.4752064205248246e-19,5.81072207972278e-20,-1.9631948106789668e-19,-4.1118842497734506e-18,-2.14396795511267e-18,1.695066924608821e-19,3.157345358132396e-18,4.165257827515542e-18,6.3554981623608794e-18,2.884190345031358e-18,3.660050484612803e-18,1.1933392535043837e-18,2.1902425348063114e-20,-2.0346545305475465e-18,2.1851847758800394e-18,3.4262500703404333e-18,4.540086383560243e-18,3.564828943377906e-18,4.7367691861689256e-20,-2.3572046964779434e-19,2.213686650448444e-18,4.263736498794272e-18,5.092547807680366e-18,1.927937330226318e-18,-2.2597723469801066e-18,-2.445418743780912e-18,-1.4354076094899109e-18,-2.3833619368345033e-18,-3.3022030525440005e-18,-4.555237112016455e-18,-2.6140291043325044e-18,1.4249555150860058e-18,8.291452254763962e-19,-5.149472524464657e-19,5.756624985518984e-19,1.859939897103425e-18,1.9763338711577e-18,2.468840973801466e-19,-3.15359556675687e-20,-1.0068905527344814e-18,-1.926480289716668e-18,-2.427882267652075e-18,-5.886182028060075e-19,-2.3607098371895044e-18,-7.639494610830226e-19,8.097040969512598e-19,1.6657593781232465e-18,1.870740819277399e-18,1.8078379858102544e-18,5.364476087474106e-19,-1.8332453373941617e-18,-4.130807315251297e-18,-2.4780630739340546e-18,4.58711509407485e-19,-1.557301782731083e-18,-4.425489460560425e-18,-3.850467016021938e-18,2.7319586076559055e-19,2.3866311396704918e-18,3.3183776506771848e-18,2.8150001534624418e-18,1.881578180124529e-18,3.1618322321152095e-18,-6.572171816683922e-19,-1.9014110066610403e-18,-2.001322611107537e-18,1.1678819527448495e-18
-49.75,2.3973591679371754e-18,4.189409254889764e-19,-3.945242468900508e-18,-2.5858638185290743e-18,2.9081087163828592e-18,2.3359168193536794e-18,6.348550785593754e-19,-3.921428298915975e-18,-4.698090203343799e-18,9.840336212323332e-19,3.0581979870084796e-18,2.641070932134314e-18,1.3111530577851067e-18,4.5291303118218835e-19,-1.8156245110997973e-18,-1.3227577364668897e-18,-1.3861312269094734e-18,-2.2246590297446485e-18,-1.8988781404489596e-18,-4.7700971088843484e-20,-2.5954662529753022e-18,-3.348842550526295e-18,-2.955225344088047e-18,-1.6818982625458275e-18,2.6475871819268757e-18,1.2311446165548243e-18,2.5317761947311687e-19,1.9998370559832066e-18,-1.5519060180190675e-18,-1.5440747189258277e-18,-3.27969762582578e-18,-2.5292792070979073e-18,2.7894206868130364e-19,-5.147303935096241e-19,-1.483678911763013e-18,-2.0580538213191816e-18,-2.9330941472944786e-18,-1.8878849789444953e-18,-1.6838917177732472e-18,-1.8998724147533707e-18,-4.174801067971841e-18,-9.506865619535303e-19,1.9228916898794773e-18,2.3069838205344236e-18,2.0602411040063673e-18,4.682858189741369e-18,2.6017947848080373e-18,1.6701511151326577e-18,1.3399658055890604e-18,-2.268087487058257e-19,-9.436178025756377e-19,1.9037843873451346e-18,2.994207967417027e-18,7.638321156400153e-19,-1.4235297545619594e-18,6.282170126003022e-19,-1.2149829645664128e-18,-2.1266437306282957e-18,1.4767373955858773e-19,1.872817554289213e-18,-3.8070585417616475e-18,9.61947396149058e-19,3.3376343613809276e-18,2.3777781194751467e-18,1.7916697158688633e-18,-9.724107477109183e-19,-1.330821249658685e-18,-1.8929566207940576e-18,2.8806108669007202e-18,5.627785502541049e-18,5.0490131117891565e-18,2.7743121092834032e-18,1.970819469768782e-18,2.8439621034929052e-18,7.463148429700669e-19,1.687831753865967e-18,1.1611892319582932e-19,2.304022051451794e-18,8.222168023604849e-19,4.102159874763506e-18,-5.015530474082957e-19,1.6529443718018019e-18,3.3704954394161644e-18,5.499284228814033e-18,1.3051152631410444e-18,-3.179772086323682e-18,-1.7674297249710305e-18,-2.0124986307789492e-18,-2.869846443966122e-18,-4.944297943495435e-19,-1.4691923930361492e-18,-2.6164107340040278e-18,-2.719928870878489e-18,-1.8431641539497245e-18,-3.9887518269099246e-18,-1.6361511735053048e-18,5.159568180612536e-19,8.617269612304334e-20,-1.0228315329376737e-18,-1.8481968844905757e-18,-3.599770674518302e-18,-3.2774082939858192e-18,9.097168506413131e-19,9.924713847156683e-19,-6.482095848873568e-19,-2.0071837118414967e-18,-1.6837392507363692e-18,-4.495539171004566e-20,3.690677065793988e-18,3.465602823971066e-18,-4.170876974361242e-18,-6.5787476881299555e-18,-1.403024577352386e-18,2.114452686979613e-18,1.0096029714095285e-18,-3.627828187190661e-18,-1.224597114005507e-18,-1.383632144434848e-18,-3.413487750607732e-18,-1.839291864747954e-18,-1.4434661073676682e-18,-1.347371313354428e-18,-1.2804143190957319e-18,1.0597743138836996e-18,7.852799507731265e-19,-7.266779588136015e-19,7.225340966117402e-19,1.7330717151249211e-19,-2.9969661743933254e-18,-2.5434719915388788e-18,-3.367095028024179e-18,-4.4715907752879136e-18,9.234029164068127e-20,-3.963635338459243e-19,9.481063326320445e-19,8.231563211133014e-19,2.734276819530643e-18,1.5489560962564187e-18,-6.057712861951006e-19,-2.5031274533640685e-18,-9.284199292823125e-19,1.1799249528658826e-18,-5.600918778616754e-19,-7.60828327000634e-19,3.106004365505977e-20,-2.4953318260115966e-18,-9.153795099480849e-19,-8.295830380783631e-19,1.7429224294130093e-18,-2.396615954855199e-18,-2.7509230792453586e-18,-4.105053758335903e-18,-1.861642813424266e-18,-9.71932276685055e-20,-2.2044985069829768e-18,-3.8113528713457475e-18,-1.7249623791879115e-18,3.0312498890345468e-18,2.5516395400782974e-18,1.4956961542085711e-18,1.561015914635213e-19,2.718082844450785e-18,7.218607774266602e-19,-3.981793585849482e-18,-3.956862021935835e-18,-3.0569603634271335e-18,-1.2069227033359464e-19,2.2177524230154725e-18,4.056893564637183e-18,2.1533468009610568e-18,-6.453043278989766e-19,-7.144482148266439e-19,-2.9636818632608573e-18,-1.3146049743470669e-18,2.4823899393516663e-18,3.342357432395071e-18,2.7864287699864904e-18,-1.4974095232697147e-19,3.5404487493082233e-19,1.7567115451938372e-18,2.0900477800902867e-18,1.1191736567167694e-19,6.101288103447964e-20,-2.8394102384886306e-19,-2.2673128687782097e-18,4.981255198426069e-19,4.8155507619087166e-20,-1.2812002991033208e-18,-2.5079871151618884e-18,-7.791769479963458e-18,-3.812037071689814e-18,-2.4640534239260016e-18,1.2673692209982864e-18,3.3904136950389113e-18,5.4536167989183216e-18,7.541940515345737e-19,-2.16481102660648e-19,-5.973686430448867e-19,-2.262857813301308e-18,1.2844552160156504e-18,3.642271379216189e-18,6.0180483818085005e-18,5.325747691209997e-18,3.357148221114244e-19,-3.021250465478587e-18,-1.3291143899528279e-18,9.78308401118606e-19,-7.755597282291797e-19,-1.6246854708168083e-18,-1.5415491424500594e-18,3.3138819499599977e-19,-2.9756372573668306e-19,-2.670819716979768e-18,-4.628369197767041e-18,-3.567675182350306e-18,-1.833243118228416e-18,4.760754420801254e-19,7.290701844887057e-19,-9.166678654410294e-19,1.4315413241966225e-18,-1.291948548817426e-18,-1.857274732904572e-18,-2.9695667670839836e-18,3.605151314320768e-18,3.0439830491555935e-18,2.5352441283149018e-18,2.1015481050225865e-18,1.125633139227614e-18,-2.8524671426610335e-19,1.0290826559313316e-18,3.2577435322277636e-18,4.515060778683972e-19,-2.7274599190864817e-18,-4.998333074530067e-18,-2.2459778460655e-18,4.600792464716626e-19,8.608520127556213e-19,2.12747627343168e-19,-1.8998170907835034e-18,-2.6674262477538365e-18,-3.872375181277965e-18,-2.671102328989061e-19,-1.440452569161503e-18,-1.133176589047743e-18,2.0112020031982484e-19,-6.51869887564542e-19,-1.5235891956210853e-19,-4.379700100160212e-18,-3.039849019317297e-19,2.59337513532695e-18,1.2357508061830377e-19,1.6577363695426795e-18,-1.4510703399393936e-18,-1.0026173928274884e-18,4.2891392843805513e-19,4.195484379166473e-18,2.3813355854465276e-18,-2.2377987622421952e-18,-2.5605195402862883e-18,-3.1863245377967208e-18,-2.013581795739328e-18,-2.253844337720316e-18,-1.0977446538010321e-18,-2.343142046197055e-19,1.570421820801798e-18,3.8299572997460564e-18,1.9377201247925875e-18,-8.021820697194211e-19,-1.1663622121888647e-18,1.950872569680424e-18,6.176269637557495e-18,3.405193157227572e-18,4.583170797138198e-19,8.991041814298489e-19,-1.7533460838989445e-18,-7.583355384599892e-19,-2.836405234433383e-18,2.6561963701243703e-19,-2.655151383359113e-19,1.05209727794387e-19,1.393586044120863e-18,4.894677876399924e-19,-1.1040396406249868e-18,-6.105149485151827e-19,5.234962691984333e-19,3.3434084359896768e-18,1.6404866513944641e-18,-7.834480225011087e-19,-1.3422591569133174e-18,2.619156892175121e-18,4.3054766987085514e-18,1.1166043728967734e-20,7.035845885657179e-19,4.97189426947075e-19,-6.567127236566003e-19,-2.2284739076621155e-18,-3.3080798078152452e-18,-8.659260880309033e-19,-1.4001501015380708e-18,-6.164621004288652e-20,1.0673915671271782e-18,4.140793672531549e-19,1.0692322246774646e-19,-1.1959185739924646e-18,-1.3057363083113215e-18,-1.331760869575956e-18,4.0747400009081385e-18,5.054783100392812e-18,1.6094275730980847e-18,-2.880602976191981e-19,1.4772803052939809e-18,-1.2391933790378075e-18,-5.645129970308826e-19,-2.3074800555715175e-18,-3.0879567504802387e-18,-4.533471591593005e-18,-4.653864067004847e-19,-2.231235380587549e-19,2.9480372364319668e-18,9.828916271346684e-19,-1.9989538016689446e-18,-1.7605293444471673e-18,-9.29140510297589e-19,-1.3582587778755054e-18,-1.3893803539780019e-18,-1.8439777478088541e-19,2.48621164691681e-18,6.181212655592708e-19,-1.5156751339668788e-18,-1.973576928464262e-19,-8.463714615555064e-19,-1.5156495281649185e-18,-6.7736585196195605e-19,-8.281316165135184e-19,1.0849301954296413e-18,-5.404215937098364e-19,1.498237299964585e-18,2.870418945481792e-19,8.80480154839446e-19,-9.677897258581345e-19,-1.9778803788448097e-18,7.190033734449676e-19,2.69680052641178e-18,2.4674905174792373e-18,-1.0705576369849788e-18,-2.39105356870359e-18,-2.3215174199604707e-18,6.26995405154108e-19,4.163949002305748e-18,4.8844103113153555e-18,4.612297272493082e-19,-2.7113844347326454e-18,-2.349253728967842e-18,-1.9839447190481526e-19,3.0239102054775408e-18,7.85667742877413e-19,-2.2748616572028408e-18,-3.626406687562601e-18,-3.349432871152352e-18,-1.3077229080383115e-18,-2.162061448581749e-18,-1.5613173849357028e-18,-3.9534984668764476e-18,-1.2026494930844786e-18,3.9613373135473595e-18,3.8780932576180074e-18,-1.1568919105295322e-18,-1.1181235907568382e-18,1.1351772312664422e-19,7.10995610938556e-21,-8.433495571630824e-19,-2.936953808756438e-19,-1.3085247781011767e-18,-1.2517909200052397e-18,1.3928425509402574e-20,3.1452233116134385e-18,-9.653072989493724e-19,-3.2230321735688563e-18,9.04423460866328e-19,2.9891261388296772e-18,2.992373931877249e-18,3.091099054198594e-18,5.474939765427891e-19,-2.1061442600182765e-18,-3.511720482544314e-18,2.3836237805002943e-19,2.3429937325075454e-18,-1.4498063821385182e-18,-5.685520791779494e-18,-3.0723646654152274e-18,-1.502702376954195e-18,1.8526133573082846e-19,2.024229201376049e-18,8.527644736448331e-21,-1.7067232627634951e-18,-2.1412706515083994e-18,-1.6541428084220551e-18,-1.4233210796758833e-18,-1.4812230870636199e-18,1.2986294225751108e-19
